spotify_song_id,danceability,acousticness,valence,tempo,energy,time_signature,mode,loudness,key,id
7fSwDksBCCucOLlAO9obm9,0.634,0.903,0.815,81.86,0.226,4,1,-19.173,5,750
7DaMc5geC3tDco5ejhXqw3,0.657,0.498,0.819,93.891,0.891,4,1,-7.765,5,751
2QcTsUlTKcrkIH3XVmML7Y,0.681,0.473,0.376,89.152,0.322,4,1,-13.687,8,752
7uAJuE1qVnXD3zasCqnhOu,0.489,0.911,0.603,137.998,0.0566,4,0,-24.377,5,753
4KlXeaheot0OI9PoOWspvZ,0.792,0.546,0.424,89.878,0.301,4,0,-9.925,9,754
1jjC4VuQ3vVS8Qw19BMksE,0.466,0.821,0.58,79.819,0.441,4,1,-10.881,3,755
3FFRYNc25O0L62UhQmr1eM,0.239,0.0693,0.037,121.053,0.389,3,1,-14.325,9,756
6G924NMGZJiO9OpUQIlHph,0.598,0.81,0.0495,73.137,0.0522,4,1,-27.89,10,757
3VXQqKasT2ZHOS1Y3ov5fq,0.118,0.487,0.0394,95.75,0.629,3,0,-6.9,9,758
2zOx1I5htKbcPoKspVwcWs,0.311,0.945,0.236,112.297,0.488,4,1,-9.589,6,759
7DxrpQ64RjENyP4j8z8p0s,0.729,0.0514,0.258,138.299,0.726,4,1,-8.802,6,760
2kplYNvXvOtBky7s9NB5Wb,0.234,0.539,0.0617,122.034,0.313,4,0,-20.703,8,761
6HJH2v5BIqpKW34nsLV1O7,0.544,0.0944,0.0991,134.042,0.524,4,0,-10.96,11,762
3x8ORfjJH2W2xzvyB0LeB9,0.633,0.384,0.429,109.993,0.381,4,0,-13.137,9,763
6l0LbTF2V77M3LPpcOBmqX,0.577,0.0953,0.177,126.988,0.729,4,0,-14.376,11,764
6RrehqfwNTkuQiWu0WNf3X,0.0671,0.972,0.0395,78.448,0.00857,4,1,-44.809,2,765
1AIu4EHzrN7GdpeKgigZ3G,0.31,0.672,0.0357,122.646,0.593,1,0,-9.368,11,766
2dQLlee3j9j90ZXo9sleyD,0.223,0.977,0.035,81.592,0.125,4,0,-22.796,11,767
7LKcGMcgzuj6OTeaI05p1T,0.389,0.000318,0.0396,99.983,0.393,4,1,-13.05,0,768
5YmQqaXfFcFUjkbCjEe4QK,0.144,0.942,0.0338,139.156,0.0516,3,1,-33.139,2,769
30vv2zLyzKWwKPi4rTMzOG,0.447,0.994,0.44,164.353,0.0476,3,1,-30.616,2,770
2XvScbb7Qt8IWBrPP7tx0W,0.247,0.899,0.106,75.533,0.359,3,0,-17.171,9,771
3A3SNl2OsYO6As6c4VUS8y,0.217,0.921,0.0738,139.914,0.181,4,1,-20.482,5,772
7JowmOAYpKBfu1L8FZqYxw,0.171,0.894,0.0439,115.147,0.0359,4,1,-29.759,0,773
2IcfPUAS555hfKxcuHUUXr,0.678,0.271,0.27,120.012,0.569,4,0,-11.647,9,774
2pN0C4dICHk5z2KRS3c66l,0.0602,0.889,0.0361,63.052,0.0942,4,0,-22.041,1,775
1YifzovUWtHqLAKlme4Iav,0.624,0.757,0.159,115.062,0.373,4,0,-13.392,9,776
2JPF4tCg8thUuISn496ynn,0.176,0.908,0.0388,109.536,0.123,5,1,-16.596,1,777
1UYQz9iqSCdLNc9UVkJo0o,0.144,0.982,0.245,65.63,0.079,4,0,-22.993,10,778
1Pc1UUB1drrtwYQts0BiLX,0.635,0.804,0.0399,189.886,0.323,4,0,-16.289,5,779
5veFQvY6ooJ0rzjxO9cAkW,0.436,0.738,0.04,104.999,0.363,3,1,-12.313,6,780
5oomBIE4v4pYo7aUhq97jz,0.35,0.908,0.172,149.912,0.371,3,1,-16.325,1,781
1k8kWXN6F8nyjj9VCSEZwe,0.0746,0.945,0.0387,79.296,0.0392,4,0,-27.874,11,782
3lUZ5NtgheTRBhIAAEoVKu,0.221,0.872,0.0313,160.171,0.209,3,0,-15.715,9,783
1caXpSfEPqmXx9HioBNNcP,0.584,0.377,0.21,145.013,0.451,4,0,-9.655,9,784
7DulKZHavNBDeGjNvutgTV,0.172,0.806,0.0365,125.757,0.278,3,1,-16.292,2,785
6qyWZexscIhNfJnxvc1TdN,0.232,0.986,0.0651,70.187,0.207,4,1,-20.156,11,786
3RS457XcRdIbBIuXLeWf2M,0.188,0.938,0.0365,97.336,0.233,3,0,-13.496,11,787
25CpDXbrcBWPTtjrgKQokz,0.519,0.562,0.0379,120.003,0.254,4,0,-18.007,11,788
2IrlIGtM2nn9J5I9IRuYso,0.436,0.934,0.226,153.325,0.306,4,1,-15.334,0,789
6pe8ENsc20Qrib5vgOrFGx,0.131,0.0286,0.0392,177.06,0.569,3,1,-9.925,9,790
2Lx9qpN7NgiWD4rgSQRBGH,0.667,0.53,0.62,79.523,0.662,4,0,-9.295,7,791
6EKyf3e7nlhVtRxROaIn3g,0.134,0.962,0.0336,75.134,0.113,4,0,-22.982,9,792
2PFXpn5w2hAHcVrnInSFZL,0.172,0.257,0.0706,120.199,0.4,4,0,-11.842,8,793
5Sr5DBLaHFosk9pGlbFWGu,0.118,0.886,0.0396,94.903,0.284,4,0,-20.464,9,794
3ZzhV6JIDKWvWR7wiKWD0C,0.516,0.436,0.547,79.852,0.737,4,0,-8.189,6,795
0M0hWgxkzxDeejWNsJ7rwM,0.166,0.822,0.0294,128.681,0.233,4,0,-16.658,3,796
1h74tyOj7qcmjKnB64BLOR,0.143,0.957,0.0332,103.817,0.00391,1,1,-29.711,1,797
7A01mpSZLWqneawVk6irSA,0.204,0.681,0.0327,120.089,0.237,3,0,-18.972,2,798
0tehe7Y347aJvGjsDBjeIw,0.565,0.984,0.184,115.987,0.33,4,1,-11.984,4,799
14EVReJZayPGrQgQbhw3zG,0.381,0.731,0.375,114.145,0.329,5,1,-20.52,5,800
4hx8EYJ54QzRf7KrVrNn1H,0.0823,0.94,0.0277,71.999,0.0617,4,1,-24.077,6,801
7uv632EkfwYhXoqf8rhYrg,0.714,0.0157,0.0671,107.346,0.309,4,1,-10.796,7,802
34cniwFjkU4O7SZKUxW56h,0.393,0.0402,0.0762,152.07,0.382,4,1,-11.33,3,803
4XTkUcapS6M4jok4ExAj8C,0.663,0.427,0.522,109.91,0.557,4,1,-14.773,0,804
4YvnrZMF1VmTAZIJlBhvCg,0.708,0.513,0.413,147.984,0.735,4,1,-14.889,10,805
4IN34Iq5T9x1vN6MASxvS9,0.0762,0.983,0.133,80.67,0.0528,3,1,-33.396,3,806
4PIvOADZcbVODWRYlCxYdS,0.207,0.893,0.0374,124.511,0.219,4,0,-20.99,2,807
222FcNSefEQFkhSHAr1vI0,0.258,0.855,0.335,120.398,0.312,4,1,-25.118,10,808
660j84jp8ljIwLFiAFprlb,0.168,0.789,0.458,76.214,0.00383,1,1,-21.71,1,809
5lB3bZKPhng9s4hKB1sSIe,0.552,0.0585,0.598,176.057,0.878,4,1,-5.767,1,810
1Qq3prahymiO6FlKoT7JPC,0.553,0.00412,0.529,134.005,0.815,4,1,-7.884,8,811
0UPi7Oa2THtF7WDAWGvDnK,0.535,0.0402,0.546,158.0,0.44,4,0,-15.532,1,812
54NquOiocazAzjHpqIGGS3,0.347,0.906,0.211,115.044,0.244,4,1,-16.585,2,813
79EPY6nX4DVmI4rnXgJl3N,0.392,0.00357,0.0351,59.997,0.35,4,0,-13.983,4,814
5ujbvaNBzQBNLFjUSZwXcO,0.435,0.0344,0.0389,99.997,0.578,4,1,-11.416,0,815
4HkJr31bgEdCtEHpasC7Jz,0.075,0.311,0.0377,200.024,0.6,4,0,-14.994,7,816
07KSkoLU9YJZtURfvJBuRl,0.592,0.132,0.353,117.01,0.579,4,1,-9.783,0,817
1beB8x5zGWu7rQS7Y6jOLQ,0.651,0.638,0.332,126.977,0.279,4,1,-14.753,3,818
0dHHd9p8ZTIB2EW7wqWNgD,0.352,0.00395,0.105,110.093,0.805,4,1,-7.643,10,819
01K7WtcFrsolt07wYU8zTY,0.187,0.869,0.0381,142.832,0.311,5,0,-18.856,2,820
5JDJv3Szs22nOTXE5YRRf5,0.0613,0.626,0.0352,70.167,0.0847,1,1,-27.5,0,821
1TCkrnjuurf0DNLLoJxVyd,0.171,0.911,0.128,130.284,0.0284,4,0,-35.244,7,822
4g1ccDK2GM8K3FnW77VNLS,0.516,0.14,0.0892,140.009,0.29,4,0,-21.369,7,823
4AMeTATGlTyPaPCRzpvN47,0.459,0.324,0.176,90.817,0.325,4,1,-13.411,4,824
5dZu9qegz7rPiSWcMpygT6,0.536,0.698,0.238,160.01,0.397,4,0,-14.445,9,825
2SYIxO8HwEp6tpSOJasR8N,0.123,0.856,0.038,179.778,0.238,3,0,-19.121,9,826
6OLtp4dMxOIc34hTHVSLNc,0.0761,0.765,0.0571,175.56,0.0804,4,1,-21.523,11,827
1p0gFaWRROcsWmvya1WlOK,0.598,0.175,0.381,120.008,0.813,4,1,-9.583,9,828
4x79cjezqX3yd15rSrAVFF,0.431,0.883,0.0395,74.97,0.0573,4,1,-22.465,7,829
4VkJa0cDx4JTroJ693J0B2,0.572,0.35,0.311,103.428,0.495,4,0,-16.732,4,830
61YpWDuUocao6fUvMjyCDk,0.444,0.857,0.086,146.318,0.47,4,0,-8.876,8,831
2LDYvpug35TCwdooo62tD2,0.728,0.000163,0.367,94.027,0.467,4,1,-14.021,1,832
2UZXQrEi0A8ySbDuyeuMt3,0.153,0.983,0.0737,69.906,0.0391,5,1,-32.652,3,833
2cOl9k8wmovaerLeWUTUiw,0.0679,0.885,0.0341,75.878,0.323,3,1,-14.632,3,834
6chMOLaH3UG7jd98wp4JdU,0.177,0.439,0.212,120.362,0.312,3,1,-22.698,8,835
6aSIDnecfBOP1oA8jK8lNh,0.0612,0.947,0.0308,69.74,0.183,3,0,-19.287,3,836
15vbomdZhnUR4iXw2KK5M5,0.22,0.979,0.0601,128.5,0.142,1,0,-24.261,2,837
1xRCmlU2GyzGem2vw4glxK,0.39,0.944,0.0579,129.947,0.123,3,0,-17.706,3,838
2LxEIWrZkzfc55c3rk05DH,0.21,0.0767,0.0379,96.349,0.155,4,1,-25.255,0,839
3FbrNWkqsvfNcpOzA5INly,0.67,0.0812,0.513,89.959,0.636,4,1,-8.853,7,840
0AGqXceSxxjhEBTcldpaP8,0.274,0.736,0.0683,139.652,0.122,4,0,-28.38,0,841
75knaKjp6RSDUnKABI0XoQ,0.412,0.0845,0.166,155.846,0.788,4,0,-9.662,8,842
1uvTgRWi9C0m28s8GnRjqE,0.564,0.769,0.462,120.027,0.76,4,1,-9.201,9,843
3guEVTjNJHoR5D7GJRZMs5,0.0885,0.752,0.0766,70.198,0.175,4,1,-18.707,7,844
1NmpwhseJE2E6ctSN64uHi,0.0859,0.985,0.0605,84.289,0.0115,4,1,-34.883,2,845
3CUFFu1ifUMeRozLhbTdgr,0.383,0.484,0.136,98.864,0.523,4,0,-11.117,10,846
2SPTGg9SC5MT1FwNX4IYfx,0.593,0.0273,0.0989,98.728,0.398,4,0,-13.301,4,847
7ixlvVphewtUP008zLJLJY,0.399,0.386,0.0371,179.76,0.0772,4,1,-18.873,1,848
4cE2xEdzwUte8t7LhoYcM6,0.398,0.628,0.546,153.824,0.644,4,0,-18.365,8,849
3EYY3nTXuPK2ALAaZoc8u3,0.137,0.958,0.084,70.895,0.00746,4,1,-32.135,6,850
2vDunj8ibbhIqgLgntiZ2F,0.15,0.917,0.0723,80.312,0.239,4,0,-28.902,10,851
1mZcyKIx0ctPbF2NAvG8AE,0.609,0.867,0.114,99.996,0.337,4,1,-12.964,7,852
2MgufCKlDELms5BSqaIcp1,0.722,0.54,0.243,151.988,0.387,4,1,-13.84,9,853
62JUyGNnfRKNp01bNEyLUB,0.29,0.796,0.0368,125.2,0.284,4,1,-24.283,11,854
2SevotrWOz8RhynvCa6w49,0.473,0.251,0.215,83.489,0.7,4,1,-6.492,7,855
4hxHE0jh74cnyK5W4UctoG,0.174,0.978,0.0537,153.021,0.00714,4,1,-27.505,5,856
2zDbFhNBErLkUfwVslW3lY,0.225,0.99,0.078,114.828,0.273,4,1,-16.805,1,857
3juv2uykLvvJoldXzJvFhq,0.73,0.984,0.266,120.344,0.0164,3,1,-22.547,1,858
7enRMTKnzaeYQsBgRYmCle,0.0828,0.71,0.0283,170.035,0.0689,4,1,-24.717,5,859
5xKVYMxOHB2XRLCUafFrz6,0.518,0.0708,0.0991,126.02,0.434,3,1,-12.232,8,860
4I7pO04IarBBQAcqRMcWhz,0.247,0.863,0.135,185.176,0.331,5,1,-22.377,7,861
3ivi15jAUt262SxGC8vQl4,0.171,0.824,0.0769,140.314,0.2,4,0,-20.425,9,862
3cDWeFm4sMWy0mCaOFuvgn,0.0735,0.968,0.0319,79.592,0.0478,4,0,-27.681,1,863
0AvNnVWc6vl0ylt0s9S1tF,0.105,0.717,0.0656,66.797,0.321,3,1,-18.476,0,864
6QLp8WLQlkqSd9l5fEt36R,0.714,0.345,0.721,151.499,0.528,4,1,-10.223,6,865
5jDZmeig1f7c0Sz8xSiocb,0.355,0.000326,0.0305,99.908,0.316,4,1,-15.187,2,866
4ATmrrl62WO59u6kihcS6U,0.556,0.853,0.285,122.007,0.51,4,0,-19.921,8,867
6Oyu3TF8534HHRNlde4SBu,0.455,0.882,0.658,179.981,0.432,5,0,-14.011,7,868
6X6tYRcP1VBxgEZIwmqbFe,0.426,0.207,0.139,155.827,0.731,4,0,-10.227,8,869
2zkZGzzWOzGwi1rtWv7mhZ,0.122,0.791,0.0363,85.609,0.246,4,1,-13.991,3,870
3w3jpvE1iCRwrReIYhecRb,0.168,0.121,0.113,125.492,0.146,4,1,-27.936,7,871
2kFvFeOcF299uiOJlP7at5,0.136,0.659,0.0383,73.493,0.154,3,1,-15.76,8,872
5qfy407pKH9U5X6jgTW4rv,0.413,0.321,0.435,135.651,0.486,4,0,-9.668,10,873
2lQFc312TSd7oToBE8Btl1,0.58,0.00442,0.321,120.007,0.819,4,1,-8.177,8,874
7K7DeIN0qZvNVrc2Skyoks,0.114,0.911,0.0703,57.848,0.0468,4,1,-29.864,10,875
46sokiIApAWai09g9N1WhH,0.343,0.451,0.0661,87.983,0.379,4,1,-15.503,7,876
0VhkCytrhq2EjntoAkbjvZ,0.184,0.947,0.137,80.063,0.104,3,0,-23.917,1,877
3gExVTr5HwZTR4ntkc9cUE,0.127,0.982,0.0361,93.282,0.115,3,1,-23.208,2,878
4BbKj6LPue8dBbqO9fcZXb,0.0891,0.958,0.137,75.761,0.116,4,0,-27.656,4,879
06C0LO0Qjo9JkQuHwy080z,0.575,0.0245,0.0363,135.998,0.576,4,0,-9.782,5,880
0JY5c8mjhc3kvwsqicxTl7,0.146,0.924,0.0281,142.894,0.105,4,1,-20.637,1,881
1ps5sx71OhHiBVmGiKQSne,0.299,0.687,0.131,70.729,0.114,4,1,-24.355,10,882
6sE6Ly2eH7SGKKM14DGIZU,0.212,0.375,0.06,76.68,0.21,4,1,-23.91,3,883
6aCroxyoiKtwv8Vi7lh9Qb,0.0637,0.965,0.04,64.979,0.144,4,1,-17.914,4,884
2FA6ZLzJ2f5ZhX1qzoGfWA,0.0802,0.939,0.0489,81.378,0.0176,4,0,-29.853,6,885
6BXvSPUVossmiwVKpYIu2m,0.857,0.751,0.754,125.015,0.764,4,0,-13.337,6,886
59X2sWl3SBtUgkMEE1RlEx,0.151,0.745,0.0726,105.305,0.506,4,0,-10.63,5,887
5EQJwmqtxNMTYN3Spr8NU3,0.663,0.000815,0.067,124.015,0.639,4,1,-12.28,0,888
51HLuZuOTIKbcuz5JEUb7j,0.222,0.991,0.152,86.062,0.144,3,1,-25.224,3,889
4z7rTkV7hxLkBntVJ9Cnqx,0.589,0.498,0.337,111.991,0.0703,4,1,-29.619,8,890
7MV4J60d8nwdAZQdXmNYmW,0.178,0.475,0.0522,84.387,0.098,4,0,-24.945,10,891
7G6q1MHm2tNfLBt8fDSdMB,0.057,0.795,0.0569,67.225,0.0281,3,0,-30.652,2,892
20VAzxnjcM785fAztSlR5g,0.0724,0.842,0.0365,70.67,0.018,3,1,-37.325,6,893
1cWEEK99WPffGEAh6qLzty,0.198,0.907,0.0383,79.836,0.429,4,0,-17.37,9,894
4gzxtRQ0fX2xIkLdM7Gb1M,0.663,0.124,0.227,113.016,0.372,4,0,-15.919,10,895
6RtKSNd78ZR2mH1lvpfpgh,0.187,0.417,0.0762,120.923,0.262,3,0,-24.639,9,896
6M2v9V2bDKBVjfUzIF1EDi,0.559,0.925,0.037,68.262,0.404,4,1,-18.076,2,897
3BdVeHmCKUrb4LTU0Kpw7Z,0.0729,0.895,0.0393,79.509,0.211,3,1,-17.41,3,898
1LGYkFYAII9kPkh98W08QU,0.224,0.91,0.0258,137.044,0.064,4,0,-26.176,1,899
5loRrMg0iqxgIhDdmMqJyv,0.696,0.105,0.55,99.01,0.954,4,1,-4.641,2,900
21lHqykRsmecttHNAfGk4C,0.634,0.0348,0.256,90.016,0.507,4,1,-11.938,8,901
25iY4Uqi5YLY0Ne597ED4i,0.306,0.959,0.0725,101.183,0.268,3,0,-18.417,9,902
6gUMie2BcHapJmSZwoNjWG,0.271,0.291,0.0434,103.386,0.296,4,1,-20.446,8,903
4OO2lavE7yz5Ane6fEYXp3,0.54,0.105,0.0875,91.041,0.385,4,0,-13.819,7,904
5hfG9ztj7AMC4hv1z2CYXK,0.156,0.119,0.115,78.354,0.197,3,0,-19.696,11,905
181qWmzrg93lj1vQVuPG0x,0.386,0.00145,0.304,150.025,0.932,4,1,-7.84,2,906
1v57TDc8H5TKZBXykKHzwG,0.0969,0.883,0.131,83.934,0.5,4,0,-16.538,5,907
6wRkAT1GTs33vg3dIChpUX,0.226,0.993,0.0464,68.736,0.264,4,0,-25.097,2,908
6jC0JJ43NqpbBgY1mf5uZ9,0.482,0.784,0.0417,170.004,0.36,3,1,-13.888,1,909
4CifeS2HwRff5L5acCOEKr,0.579,0.598,0.07,95.007,0.372,4,1,-15.053,4,910
3OgkfYg13Jj96E982moWje,0.112,0.949,0.0285,74.31,0.208,4,1,-22.618,9,911
2xdMB3v24zqDaaK2QtIZAN,0.271,0.616,0.0368,119.867,0.218,4,0,-20.967,4,912
5XskKD00gs4XvV0J2PY3Wf,0.64,0.593,0.332,91.995,0.494,4,1,-14.224,5,913
0XIR6NgMKekKW4nsGLTRIE,0.312,0.194,0.0778,137.851,0.481,4,0,-11.128,2,914
0lKoQnWjjPJUHgw5nCGKAn,0.181,0.0117,0.0739,78.073,0.227,4,1,-16.232,2,915
5Jh2I2mcYTvTse5THWSKq3,0.164,0.848,0.232,100.003,0.407,4,1,-25.904,2,916
4Gkd4msFAFTiDxFZcg9r8i,0.635,0.337,0.31,95.011,0.784,4,0,-7.718,7,917
6fj0wMFyJLPOWXnUuwxXKT,0.0655,0.964,0.0308,73.238,0.206,5,1,-15.466,0,918
76x2WA459RgfUdms4NtBRO,0.218,0.151,0.218,173.911,0.5,1,0,-16.659,8,919
6fLdGQLerhJ5GfRaDtUeMv,0.256,0.946,0.0371,114.954,0.163,3,1,-19.969,1,920
4gDTwTId75QePmzeZ2woCQ,0.145,0.971,0.0382,139.664,0.438,5,1,-14.213,1,921
488E8BWYDCDrL6vunOAzPy,0.812,0.217,0.642,92.001,0.837,4,0,-6.559,9,922
7oaAi2tLJzJUHn7zGTfYpy,0.211,0.0297,0.0802,90.022,0.295,4,1,-22.416,9,923
5gaGARxmgIoSXmURSU95hG,0.198,0.946,0.0216,81.427,0.207,1,1,-20.275,0,924
1vriNGX7VD9Cx0Z2N2IglO,0.107,0.53,0.0559,65.04,0.0577,3,0,-27.824,3,925
38n9cqj5lZ2xMF6IHq9TDg,0.172,0.946,0.0322,66.574,0.131,4,1,-16.875,1,926
5vWZkJ3lm3O8Vt0MEm9XX3,0.217,0.519,0.0413,114.938,0.372,3,0,-9.953,3,927
5eJopoeU72qC20mNzEcORS,0.465,0.383,0.0987,75.012,0.363,4,1,-14.197,9,928
4llDF3RuBQYj2nkjTCJY4w,0.482,0.282,0.0427,115.011,0.463,4,1,-7.927,1,929
7er7T89NK0bQQlRpgy4oLh,0.348,0.984,0.0877,120.069,0.133,4,1,-21.035,6,930
5NazgEP76LLsASaHDfrcgU,0.346,0.826,0.108,180.035,0.468,4,0,-14.245,9,931
6Ss7upGobLSpoLNmO7jj7u,0.158,0.693,0.0503,83.896,0.471,4,1,-9.211,1,932
0UveyQuhXEd9jc8m2lZDhg,0.18,0.979,0.0504,140.291,0.255,3,1,-18.954,2,933
02ARurN3YINKqNGod37rt7,0.644,0.00341,0.581,143.977,0.817,4,0,-10.354,7,934
0m3cGW8hDGSuRTxoLtFsco,0.642,0.33,0.354,123.029,0.931,4,1,-11.299,1,935
5k8Z5jhueoEtKPIq5dJlS2,0.172,0.957,0.0397,59.562,0.0862,4,1,-25.861,2,936
2XQSgmtEY2titXhfY414dy,0.631,0.0201,0.118,84.033,0.521,4,0,-10.312,4,937
6vcGfhUigAp0sXzBUeLfNM,0.357,0.911,0.389,117.883,0.421,4,1,-17.358,5,938
7gePpUawLnGf1l1fnltiIR,0.251,0.974,0.067,65.732,0.248,4,1,-19.181,2,939
3oqaBugx3LV7AK7vdhjKsT,0.62,0.0731,0.524,110.026,0.496,4,1,-10.986,7,940
2kHRtLyNbgN50h507hN8wJ,0.0679,0.976,0.0312,69.135,0.0137,4,0,-32.459,4,941
0R8KuL4OaQtPsEdMInoy4R,0.587,0.0707,0.0531,90.019,0.614,3,1,-7.267,4,942
4YZo5yTftu5GqTaOofkaCx,0.168,0.954,0.281,177.293,0.446,4,0,-16.122,9,943
6bwcWOibIUyOJQ2FgMbeIH,0.653,0.00207,0.551,103.376,0.64,4,0,-7.915,6,944
7eQ5mlLmrET0W3YokL2tiH,0.146,0.96,0.032,76.254,0.157,3,1,-19.471,1,945
4zhJRCb2UeBznk0ugjrvpS,0.265,0.401,0.0309,77.106,0.282,1,1,-12.463,0,946
1LtxrzRNCpqUKoMLYVmeeY,0.174,0.427,0.0387,119.825,0.453,4,0,-11.869,6,947
1PoRGnn6KqdOnY22gBVrzw,0.0792,0.927,0.0266,81.78,0.0409,4,0,-28.675,10,948
09e4GqqAgTqDXSiMOUQOoz,0.278,0.665,0.203,123.434,0.321,3,1,-17.491,11,949
5Cxjo82mHfHvAysSMOffpi,0.817,0.281,0.343,124.98,0.393,4,1,-19.902,6,950
1j7Aja1PyrcuczY36JmzBv,0.157,0.827,0.0635,138.305,0.145,3,1,-21.359,6,951
3MWToltSqef5lgDt0pO16p,0.457,0.0476,0.0334,101.923,0.778,4,0,-8.417,4,952
1bZAgw8EJgqW43r5TfSKLN,0.39,0.562,0.318,158.434,0.255,3,1,-16.837,5,953
6yYV3V3jqeWXinATQmngVc,0.438,0.995,0.569,85.117,0.00158,4,1,-31.092,1,954
1EKk6Xvei9N9scaQcrax2S,0.498,0.000706,0.0393,116.036,0.645,4,1,-6.31,1,955
2dqLO6897sZKnAAXuOcdGW,0.214,0.896,0.0395,133.985,0.0559,3,1,-20.778,0,956
2GozKLmiGQCYjsNN40hnip,0.417,0.0043,0.0345,170.021,0.401,4,1,-15.718,1,957
10gDv5VNRIMRtjzLg4gNdG,0.376,0.139,0.124,99.952,0.582,4,0,-8.006,11,958
2Ef5Vgw0ShuKGoNfO6Nrof,0.207,0.995,0.0456,122.714,0.00769,4,0,-32.85,1,959
72eBSkC68GfcVntxipQ1qa,0.218,0.665,0.0286,80.29,0.081,4,1,-22.937,5,960
0BJTbkmrB2Y4E9M8qVzbYZ,0.34,0.000105,0.499,172.022,0.737,4,1,-4.681,8,961
74mS9Xvrf62gSA4fVrCGO0,0.369,0.41,0.0649,84.052,0.159,4,0,-27.101,4,962
1sc7nr4cXBBN2PRsxrmls8,0.285,0.953,0.0742,75.064,0.102,4,1,-19.423,0,963
0PD70LezIRS4kAGQHnZ8SG,0.192,0.991,0.0326,71.956,0.0895,4,0,-22.306,5,964
7skutlFh5m9qOpfgZMSenH,0.191,0.727,0.0393,112.739,0.442,4,0,-10.707,9,965
1t9Yh3MaABL3wRv19rGYIJ,0.172,0.963,0.133,115.773,0.0571,4,0,-36.058,8,966
2MRcpN5ofn2KicuqV1Xgsw,0.344,0.429,0.0778,121.967,0.491,3,1,-9.277,8,967
0RB2qsH3YGQtQD7bRV3DEs,0.115,0.986,0.0791,63.649,0.0041,5,1,-28.838,1,968
2p53CiuN8dXmdDDnUr2hzu,0.68,0.0738,0.0914,115.005,0.491,4,1,-17.859,1,969
4owSUnc0zWYZQ6VWcjYd31,0.249,0.674,0.15,89.221,0.412,4,1,-19.669,8,970
7aGSZ7otMHlEtdO4T89TAa,0.146,0.0438,0.044,81.242,0.192,4,0,-24.775,10,971
6bkrID9FEshkMtIhMWSxFk,0.219,0.89,0.0783,74.691,0.318,3,1,-15.323,0,972
0GU7HXMGewpD83cGv6a5YH,0.531,0.812,0.156,115.026,0.392,4,0,-17.274,10,973
2eOaJIuBfvoV3UoOE04bss,0.152,0.89,0.0389,79.64,0.317,4,0,-18.011,9,974
2KWkVQIqJMFTbugSLLAwxp,0.0702,0.226,0.0349,77.504,0.334,3,1,-15.924,8,975
47Yg8j2OuL4juaDIkFpqHJ,0.269,0.845,0.0386,90.039,0.362,3,0,-18.792,4,976
1ZsVFKysSROWBWZX3ZG1Gu,0.592,0.72,0.0548,107.975,0.261,4,1,-13.989,4,977
1wG9pslXvTb22W0cX5xara,0.562,0.0496,0.319,139.978,0.268,4,0,-18.49,9,978
6djRBKQoWVHgnFZNFP7dtd,0.126,0.132,0.613,95.456,0.15,3,0,-12.488,10,979
74wT8YMz4UyTZYum66ejGN,0.318,0.00129,0.0745,117.977,0.54,3,1,-11.709,10,980
19i0eqVS2lrRToPje5e6Rg,0.0675,0.699,0.031,75.321,0.124,4,1,-22.864,2,981
59cCr3aMohdsVwKFig5Ukf,0.664,0.464,0.112,125.103,0.463,4,1,-9.351,7,982
0CUTdiwHWlO3VGWHQxpbeo,0.24,0.864,0.0492,101.726,0.133,3,0,-22.723,9,983
4pjvNmdxOKhZ7HdO1n41mN,0.348,0.0326,0.0979,110.066,0.433,4,1,-9.154,2,984
0wEAQ5J185y2hfuMEGjKy9,0.192,0.916,0.0273,71.228,0.0629,3,1,-29.318,7,985
7yeYlzrGTzmRudvoeqa9qK,0.273,0.974,0.0557,70.459,0.0933,4,1,-22.444,9,986
5jq2F68xBmFdni1nNxBBv7,0.117,0.851,0.0341,94.903,0.313,3,0,-17.67,2,987
5z88Jo2GRks9N0I36AtnAh,0.212,0.987,0.04,92.238,0.331,4,1,-18.301,8,988
7BidaWyDo5jkyfbVnBanhS,0.171,0.456,0.0383,118.816,0.321,4,0,-9.03,5,989
35Fkc3cctib935tVctHuD3,0.502,0.0111,0.191,90.001,0.451,3,1,-14.885,7,990
7h1Vds2ETEav7wNP0xtSDg,0.139,0.589,0.0521,72.603,0.271,3,0,-24.554,5,991
0Xf8nLzbt3TXW0DejZhHTy,0.0664,0.994,0.0374,71.376,0.00407,3,1,-39.94,0,992
1MXN0MsoWXioZ5MH78R1N7,0.0726,0.623,0.16,178.715,0.483,4,1,-9.971,8,993
3f0VPZ4bXOERhB4p1f3vkj,0.366,0.477,0.122,99.988,0.43,4,0,-17.748,9,994
3MlXup5wJvcVOB0l3xVePV,0.136,0.755,0.0357,71.91,0.0102,3,1,-32.06,8,995
4WLDFjesbUHfZpf2xvnQyK,0.255,0.884,0.0309,69.339,0.116,3,1,-29.308,5,996
0YkKDfTYI70WkYSBWh2LQM,0.374,0.804,0.0516,107.954,0.113,4,1,-15.006,4,997
4Y2W4zKa3q72ztbkA0r8Va,0.322,0.507,0.0361,167.95,0.615,4,1,-10.774,11,998
7kWpOpzvgGwLjtK7EgEjQG,0.172,0.62,0.106,119.085,0.315,4,1,-14.976,5,999
